date, Income, L2020, L2030, L2040, L2050, G, F, C, S, I
4/6/2018,19.5843,26.8466,30.5042,33.1352,19.1539,15.6495,17.8433,36.8149,47.9143,30.5627
4/5/2018,19.6384,26.9748,30.7752,33.4856,19.3853,15.6484,17.7927,37.6391,48.8388,30.553
4/4/2018,19.612,26.9142,30.6494,33.3233,19.2781,15.6472,17.8193,37.3776,48.4759,30.364
4/3/2018,19.573,26.8259,30.4694,33.092,19.1263,15.646,17.8206,36.9471,47.9386,30.2094
4/2/2018,19.5383,26.7454,30.301,32.8745,18.9826,15.6449,17.8615,36.4846,47.3793,30.1386
3/29/2018,19.6129,26.9279,30.6682,33.3479,19.2946,15.6424,17.8516,37.3192,48.5193,30.5214
3/28/2018,19.5631,26.8153,30.453,33.0736,19.1158,15.6387,17.8135,36.8107,47.9322,30.3424
3/27/2018,19.5591,26.8078,30.4402,33.0575,19.1053,15.6374,17.8039,36.9123,47.9942,30.1152
3/26/2018,19.6113,26.9375,30.7034,33.3972,19.3299,15.6362,17.7524,37.561,48.9068,30.3064
3/23/2018,19.5191,26.7205,30.2767,32.8504,18.9711,15.6325,17.7582,36.569,47.8589,29.8172
3/22/2018,19.5868,26.8852,30.6081,33.2782,19.2534,15.6313,17.7586,37.3505,48.8135,30.1653
3/21/2018,19.6666,27.0825,31.0097,33.7975,19.597,15.63,17.6994,38.3141,49.9557,30.6041
3/20/2018,19.6694,27.089,31.0216,33.8116,19.6051,15.6288,17.7222,38.3808,49.7443,30.6284
3/19/2018,19.6691,27.0875,31.0173,33.8059,19.6009,15.6276,17.7582,38.3238,49.6873,30.6876
3/16/2018,19.7097,27.1903,31.2288,34.0797,19.7818,15.6239,17.7534,38.8751,50.2015,30.8815
3/15/2018,19.705,27.1792,31.2063,34.0499,19.7615,15.6227,17.769,38.8083,49.9307,30.9375
3/14/2018,19.7068,27.1848,31.219,34.0675,19.7736,15.6214,17.7782,38.8358,50.1436,30.8974
3/13/2018,19.7226,27.2261,31.3062,34.1809,19.8492,15.6202,17.7499,39.049,50.3599,31.0138
3/12/2018,19.7392,27.2687,31.3948,34.2962,19.9257,15.619,17.7356,39.2967,50.6501,31.057
3/9/2018,19.7333,27.26,31.3838,34.283,19.9174,15.6153,17.7136,39.3463,50.5254,30.9925
3/8/2018,19.6778,27.1268,31.1171,33.9395,19.691,15.6141,17.7338,38.6737,49.8084,30.7519
3/7/2018,19.6595,27.0854,31.0383,33.8396,19.6264,15.6128,17.7153,38.4912,49.81,30.6075
3/6/2018,19.6582,27.083,31.0333,33.8322,19.6206,15.6116,17.7255,38.5072,49.5444,30.6408
3/5/2018,19.6415,27.0444,30.9576,33.734,19.5553,15.6104,17.7158,38.4041,49.1028,30.5371
3/2/2018,19.598,26.9434,30.7595,33.4801,19.3883,15.6067,17.7334,37.985,48.605,30.2468
3/1/2018,19.5918,26.9263,30.7214,33.4286,19.3524,15.6054,17.7852,37.7902,47.9684,30.5064
2/28/2018,19.628,27.0177,30.9092,33.6707,19.512,15.6043,17.7361,38.2946,48.1869,30.7555
2/27/2018,19.6722,27.1281,31.1361,33.9652,19.7075,15.6031,17.7023,38.7208,48.7328,31.2192
2/26/2018,19.7201,27.2426,31.3645,34.26,19.9017,15.602,17.7441,39.2138,49.4067,31.4988
2/23/2018,19.6722,27.1328,31.1517,33.9884,19.7243,15.5984,17.7302,38.7531,49.12,31.1334
2/22/2018,19.622,27.0157,30.9228,33.6951,19.5324,15.5973,17.6909,38.1403,48.5101,31.0191
2/21/2018,19.612,26.9945,30.8839,33.6464,19.5012,15.5962,17.673,38.0987,48.6027,30.8525
2/20/2018,19.6368,27.0527,30.9979,33.7923,19.5962,15.595,17.7176,38.3087,48.6769,31.1181
2/16/2018,19.6557,27.1032,31.105,33.9323,19.6893,15.5903,17.732,38.5318,49.017,31.2701
2/15/2018,19.6474,27.086,31.0736,33.8924,19.6633,15.5891,17.7114,38.514,48.9203,31.1743
2/14/2018,19.602,26.9802,30.8669,33.6277,19.49,15.588,17.6819,38.0453,48.4178,30.9338
2/13/2018,19.5421,26.8331,30.5687,33.242,19.2343,15.5868,17.7517,37.5318,47.5537,30.3231
2/12/2018,19.5386,26.8262,30.5565,33.2266,19.2242,15.5857,17.7503,37.4321,47.3819,30.4662
2/9/2018,19.4811,26.6918,30.294,32.8912,19.0044,15.5822,17.7704,36.9164,46.8699,29.9864
2/8/2018,19.443,26.6021,30.1178,32.6658,18.857,15.581,17.7643,36.3632,46.4321,29.9977
2/7/2018,19.571,26.91,30.7325,33.4573,19.3779,15.5799,17.7877,37.7731,47.9809,30.7414
2/6/2018,19.5905,26.9542,30.8163,33.5632,19.4458,15.5787,17.8507,37.9636,47.9716,30.8824
2/5/2018,19.5405,26.8359,30.5818,33.2622,19.2484,15.5776,17.8397,37.3042,47.5047,30.7325
2/2/2018,19.6868,27.1979,31.3233,34.2244,19.8863,15.5741,17.7872,38.9033,49.2152,31.9671
2/1/2018,19.7649,27.3839,31.6952,34.7049,20.2031,15.5729,17.8607,39.7446,50.1792,32.4247
1/31/2018,19.7661,27.3852,31.6947,34.7033,20.2008,15.572,17.9085,39.7632,50.0869,32.398
1/30/2018,19.7671,27.3897,31.7068,34.7202,20.2129,15.571,17.8961,39.7426,50.2056,32.468
1/29/2018,19.8044,27.4799,31.8894,34.9569,20.3694,15.5699,17.9222,40.1776,50.6988,32.6683
1/26/2018,19.8291,27.5424,32.0187,35.1255,20.4813,15.5669,17.9455,40.4477,51.0561,32.8666
1/25/2018,19.7937,27.4558,31.8425,34.898,20.3309,15.5659,17.9824,39.9737,50.7901,32.6543
1/24/2018,19.7955,27.4643,31.865,34.9285,20.3522,15.5649,17.9378,39.9498,50.7837,32.8505
1/23/2018,19.796,27.4653,31.8669,34.9317,20.3546,15.5639,17.9644,39.9718,51.0106,32.7399
1/22/2018,19.7771,27.4229,31.7852,34.8266,20.2856,15.5628,17.9292,39.8837,50.8231,32.5047
1/19/2018,19.7493,27.3581,31.6572,34.6619,20.1769,15.5598,17.9483,39.5637,50.48,32.382
1/18/2018,19.7283,27.3065,31.5506,34.5222,20.083,15.5588,17.9755,39.3897,49.9185,32.2214
1/17/2018,19.7364,27.3257,31.5889,34.5722,20.116,15.5578,18.0058,39.4504,50.1303,32.2571
1/16/2018,19.7129,27.2682,31.4717,34.4204,20.0153,15.5568,18.0372,39.0831,49.714,32.2746
1/12/2018,19.7174,27.2852,31.5137,34.4779,20.0551,15.5527,18.0266,39.2202,50.2031,32.1638
1/11/2018,19.6863,27.2111,31.3663,34.2885,19.9306,15.5517,18.031,38.9572,50.0579,31.7895
1/10/2018,19.6595,27.1486,31.2426,34.1277,19.8237,15.5507,18.0066,38.6822,49.3346,31.7739
1/9/2018,19.6578,27.1459,31.2387,34.1232,19.821,15.5497,18.0057,38.7248,49.407,31.6698
1/8/2018,19.6539,27.1346,31.2132,34.09,19.7986,15.5486,18.0595,38.6626,49.4383,31.581
1/5/2018,19.6467,27.121,31.1901,34.0611,19.7797,15.5456,18.0599,38.5979,49.2932,31.6088
1/4/2018,19.6227,27.0634,31.0749,33.9132,19.6824,15.5446,18.0775,38.3284,49.1088,31.4317
1/3/2018,19.5945,26.9964,30.9419,33.7424,19.5702,15.5436,18.0849,38.1665,49.0288,30.9713
1/2/2018,19.5742,26.9502,30.8534,33.6297,19.4969,15.5426,18.0638,37.9236,48.8657,30.9194
12/29/2017,19.5506,26.8902,30.7362,33.4787,19.3966,15.5405,18.115,37.6103,48.4661,30.8556
12/28/2017,19.5567,26.9113,30.783,33.5409,19.4388,15.5375,18.0906,37.8032,48.7916,30.7423
12/27/2017,19.5486,26.8916,30.745,33.4917,19.406,15.5365,18.1023,37.7277,48.6052,30.7056
12/26/2017,19.5379,26.8697,30.7082,33.446,19.3772,15.5355,18.0469,37.6958,48.5889,30.5963
12/22/2017,19.5331,26.8648,30.7055,33.444,19.3767,15.5314,18.0227,37.7333,48.551,30.5668
12/21/2017,19.5343,26.8687,30.714,33.4552,19.3842,15.5304,18.0265,37.7505,48.5719,30.5815
12/20/2017,19.5225,26.8418,30.6646,33.3921,19.3429,15.5294,18.005,37.6756,48.3758,30.5064
12/19/2017,19.5246,26.8461,30.6713,33.3999,19.3472,15.5284,18.0384,37.7018,48.2994,30.5123
12/18/2017,19.5431,26.8896,30.7521,33.5034,19.4146,15.5274,18.1026,37.8238,48.5784,30.6411
12/15/2017,19.507,26.8012,30.5827,33.2854,19.2702,15.5244,18.1315,37.6209,48.0689,30.1911
12/14/2017,19.4853,26.7477,30.4804,33.1537,19.1832,15.5234,18.1345,37.2839,47.5187,30.3193
12/13/2017,19.4986,26.7833,30.5517,33.2467,19.2454,15.5224,18.1246,37.4304,47.9083,30.3682
12/12/2017,19.4921,26.772,30.5349,33.2261,19.2328,15.5214,18.0682,37.4464,47.8254,30.318
12/11/2017,19.4885,26.7641,30.5209,33.2092,19.2222,15.5204,18.0767,37.3873,47.9302,30.2946
12/8/2017,19.473,26.7293,30.4584,33.1307,19.1714,15.5174,18.0783,37.2675,47.9175,30.1497
12/7/2017,19.4537,26.6824,30.3699,33.0179,19.0977,15.5164,18.0799,37.0601,47.7578,30.0362
12/6/2017,19.4419,26.6514,30.3081,32.9372,19.0433,15.5154,18.1173,36.945,47.3794,29.9801
12/5/2017,19.4491,26.6726,30.3526,32.996,19.0832,15.5144,18.0938,36.9482,47.5889,30.1634
12/4/2017,19.4614,26.7065,30.4214,33.086,19.1437,15.5134,18.0703,37.0851,47.9553,30.2285
12/1/2017,19.4592,26.7045,30.421,33.087,19.1449,15.5103,18.0812,37.1238,48.1151,30.1213
11/30/2017,19.4702,26.737,30.4886,33.1751,19.2042,15.5093,18.0291,37.1975,48.2398,30.369
11/29/2017,19.4486,26.6827,30.3843,33.0421,19.1169,15.5083,18.0577,36.8818,48.0576,30.3231
11/28/2017,19.4483,26.6809,30.3793,33.0351,19.1116,15.5073,18.0914,36.8907,47.9951,30.2872
11/27/2017,19.4204,26.612,30.2478,32.8662,19.0003,15.5063,18.0952,36.5297,47.4382,30.3031
11/24/2017,19.4237,26.6253,30.2784,32.9077,19.0287,15.5033,18.0844,36.5394,47.626,30.4089
11/22/2017,19.4068,26.5849,30.2027,32.8111,18.9653,15.5013,18.0978,36.4626,47.5404,30.1435
11/21/2017,19.3993,26.5702,30.1787,32.7814,18.9468,15.5003,18.0555,36.4867,47.5589,30.0002
11/20/2017,19.3736,26.5084,30.0626,32.6328,18.8492,15.4993,18.04,36.2491,47.1481,29.879
11/17/2017,19.3647,26.4893,30.0284,32.5891,18.8202,15.4962,18.0499,36.2014,46.9125,29.8486
11/16/2017,19.3663,26.4946,30.0391,32.6019,18.8279,15.4952,18.0425,36.2957,46.7103,29.8401
11/15/2017,19.3344,26.415,29.8862,32.4053,18.6981,15.4942,18.0598,35.9895,46.1516,29.6547
11/14/2017,19.3513,26.4609,29.9778,32.5234,18.7764,15.4932,18.0252,36.1811,46.36,29.8152
11/13/2017,19.3556,26.4741,30.0056,32.5599,18.8009,15.4922,18.0076,36.259,46.4796,29.8223
11/10/2017,19.3579,26.4842,30.029,32.5911,18.8219,15.4892,18.0049,36.2226,46.455,30.0236
11/9/2017,19.3636,26.4952,30.0464,32.6122,18.8345,15.4882,18.0697,36.2425,46.4065,30.0696
11/8/2017,19.3797,26.5356,30.1238,32.7117,18.8998,15.4872,18.0887,36.3701,46.635,30.2122
11/7/2017,19.373,26.519,30.092,32.671,18.8728,15.4862,18.1068,36.317,46.558,30.1386
11/6/2017,19.376,26.5288,30.114,32.7014,18.8943,15.4852,18.0999,36.3238,46.9565,30.1221
11/3/2017,19.368,26.5144,30.0915,32.6738,18.8768,15.4821,18.077,36.2743,46.8185,30.1451
11/2/2017,19.3622,26.5015,30.0687,32.6454,18.8586,15.4811,18.073,36.1591,46.751,30.224
11/1/2017,19.3559,26.4889,30.0474,32.6187,18.8417,15.4801,18.0483,36.1483,46.7103,30.1559
10/31/2017,19.3495,26.4745,30.0219,32.5875,18.822,15.4792,18.0487,36.0912,46.8782,30.0511
10/30/2017,19.3417,26.4554,29.9852,32.5395,18.7897,15.4782,18.0537,36.0557,46.5668,30.0094
10/27/2017,19.341,26.4617,30.0058,32.569,18.8113,15.4754,17.9972,36.1686,46.9381,29.8696
10/26/2017,19.3182,26.408,29.9067,32.4433,18.7297,15.4744,17.9686,35.8795,46.6428,29.8892
10/25/2017,19.3125,26.3945,29.8812,32.4104,18.7077,15.4734,17.9764,35.834,46.4786,29.8732
10/24/2017,19.3291,26.4349,29.9576,32.5082,18.7717,15.4725,18.0084,36.0015,46.7515,29.927
10/23/2017,19.3262,26.4273,29.9424,32.4886,18.7584,15.4715,18.0323,35.9423,46.6556,29.9553
10/20/2017,19.3352,26.455,30.0006,32.5651,18.8098,15.4687,18.0153,36.0848,46.9713,29.9691
10/19/2017,19.328,26.4353,29.9608,32.5135,18.7751,15.4677,18.062,35.8988,46.7239,30.0936
10/18/2017,19.3226,26.4241,29.9421,32.4904,18.7606,15.4668,18.0452,35.8841,46.7598,30.0155
10/17/2017,19.3184,26.4123,29.9176,32.4584,18.7387,15.4658,18.0827,35.856,46.6423,29.946
10/16/2017,19.3215,26.4222,29.9388,32.4866,18.758,15.4648,18.0733,35.8322,46.7419,30.0728
10/13/2017,19.3159,26.4106,29.9188,32.462,18.742,15.462,18.0961,35.7688,46.7262,30.0628
10/12/2017,19.306,26.3899,29.8836,32.4183,18.7145,15.461,18.0564,35.7367,46.76,29.9359
10/11/2017,19.3058,26.3918,29.8895,32.4262,18.72,15.4601,18.0388,35.7938,46.7921,29.8837
10/10/2017,19.2993,26.377,29.8629,32.3929,18.6985,15.4591,18.0373,35.7288,46.7748,29.8487
10/6/2017,19.2832,26.3441,29.8072,32.3239,18.6547,15.4553,18.0083,35.7093,46.8613,29.58
10/5/2017,19.2864,26.3522,29.8227,32.3439,18.6677,15.4543,18.0264,35.7366,46.914,29.5978
10/4/2017,19.2742,26.3221,29.7655,32.2712,18.6201,15.4534,18.0442,35.5299,46.7546,29.6481
10/3/2017,19.2712,26.3157,29.7548,32.2581,18.6119,15.4524,18.0452,35.4832,46.7725,29.6579
10/2/2017,19.2597,26.2892,29.7059,32.1961,18.5715,15.4514,18.0353,35.4051,46.658,29.56
9/29/2017,19.2461,26.256,29.6461,32.1193,18.5206,15.4496,18.0354,35.2685,46.2275,29.5957
9/28/2017,19.2289,26.2141,29.5712,32.0247,18.459,15.4478,18.0365,35.1376,46.1071,29.4395
9/27/2017,19.2171,26.1859,29.521,31.9611,18.4176,15.447,18.0233,35.088,46.0052,29.2906
9/26/2017,19.2048,26.1498,29.4501,31.8682,18.3545,15.4461,18.0898,34.9455,45.4719,29.273
9/25/2017,19.2114,26.1679,29.4839,31.9112,18.3825,15.4452,18.0942,34.9404,45.4025,29.4869
9/22/2017,19.2155,26.1853,29.5213,31.9603,18.4156,15.4425,18.0532,35.018,45.4259,29.5932
9/21/2017,19.2057,26.1621,29.4802,31.9078,18.3813,15.4416,18.0385,34.9949,45.2755,29.4688
9/20/2017,19.2193,26.1988,29.5486,31.9953,18.4386,15.4407,18.0356,35.1006,45.3662,29.6496
9/19/2017,19.2149,26.1865,29.5248,31.9642,18.4174,15.4398,18.061,35.0785,45.2028,29.5994
9/18/2017,19.2053,26.1629,29.4826,31.911,18.3829,15.4389,18.0625,35.0394,45.2313,29.4248
9/15/2017,19.1962,26.1418,29.4451,31.863,18.351,15.4362,18.0803,34.9873,44.9789,29.3879
9/14/2017,19.186,26.1166,29.3995,31.8048,18.3127,15.4354,18.0802,34.9185,44.8077,29.3087
9/13/2017,19.1905,26.1297,29.425,31.8377,18.3345,15.4345,18.0749,34.9456,44.8407,29.3994
9/12/2017,19.1917,26.133,29.4311,31.8456,18.3396,15.4336,18.0897,34.9188,44.8229,29.4743
9/11/2017,19.1792,26.1,29.3692,31.7661,18.2867,15.4327,18.1192,34.7997,44.559,29.4021
9/8/2017,19.1438,26.0085,29.2012,31.5523,18.1462,15.43,18.1714,34.4263,44.0654,29.2231
9/7/2017,19.1433,26.0077,29.2,31.5505,18.1447,15.4291,18.1783,34.4763,44.0255,29.153
9/6/2017,19.1324,25.9843,29.1614,31.503,18.1151,15.4282,18.1356,34.4745,44.1591,28.9302
9/5/2017,19.1255,25.9654,29.1258,31.4577,18.0851,15.4274,18.1704,34.3669,44.0996,28.9076
9/1/2017,19.1419,26.019,29.2336,31.5982,18.1795,15.4237,18.0898,34.6281,44.5652,28.9834
8/31/2017,19.1313,25.9903,29.1797,31.5288,18.1332,15.4228,18.1218,34.5553,44.3403,28.8694
8/30/2017,19.1038,25.9222,29.0571,31.3728,18.0312,15.4219,18.0978,34.3572,43.8878,28.6886
8/29/2017,19.0929,25.895,29.0078,31.3099,17.9899,15.4209,18.1023,34.1909,43.5748,28.7883
8/28/2017,19.0922,25.8956,29.0109,31.3146,17.9935,15.42,18.0886,34.1572,43.5765,28.8662
8/25/2017,19.0854,25.8829,28.9917,31.2913,17.9789,15.4171,18.0771,34.1392,43.541,28.8189
8/24/2017,19.0731,25.8541,28.9412,31.2277,17.9377,15.4161,18.0573,34.0786,43.4287,28.6945
8/23/2017,19.0779,25.8664,28.963,31.2546,17.9546,15.4152,18.0746,34.1484,43.3572,28.7223
8/22/2017,19.0819,25.8805,28.9918,31.2917,17.9793,15.4142,18.0374,34.264,43.4044,28.7056
8/21/2017,19.0539,25.8081,28.8592,31.1232,17.8689,15.4133,18.0618,33.9255,42.9622,28.6598
8/18/2017,19.0472,25.796,28.8414,31.102,17.8559,15.4104,18.048,33.8853,42.9619,28.6429
8/17/2017,19.0483,25.8,28.8497,31.1128,17.8631,15.4095,18.0474,33.9465,43.0111,28.5811
8/16/2017,19.0957,25.9254,29.0818,31.4089,18.0573,15.4085,18.0245,34.4772,43.744,28.7765
8/15/2017,19.0827,25.8961,29.0316,31.3459,18.0169,15.4076,17.9868,34.4186,43.6387,28.6578
8/14/2017,19.0909,25.9161,29.0677,31.3925,18.0475,15.4066,18.0225,34.4277,43.8753,28.7388
8/11/2017,19.056,25.8296,28.9118,31.1948,17.9182,15.4038,18.0338,34.0837,43.3365,28.6214
8/10/2017,19.0494,25.8147,28.8862,31.1625,17.8973,15.4028,18.0204,34.0381,43.2192,28.6043
8/9/2017,19.0988,25.9447,29.1267,31.4697,18.099,15.4019,18.008,34.5256,43.9537,28.908
8/8/2017,19.1058,25.967,29.172,31.5295,18.1398,15.4009,17.9742,34.534,44.2411,29.0615
8/7/2017,19.1164,25.9939,29.221,31.5919,18.1804,15.4,17.9989,34.6133,44.3847,29.1434
8/4/2017,19.1055,25.9708,29.1825,31.5443,18.15,15.3971,17.9891,34.5552,44.3499,29.0524
8/3/2017,19.1051,25.9683,29.1763,31.5356,18.1434,15.3962,18.0256,34.4901,44.1624,29.1658
8/2/2017,19.106,25.9742,29.1903,31.5544,18.1565,15.3952,17.9954,34.5586,44.2848,29.114
8/1/2017,19.1083,25.9816,29.2059,31.5761,18.1719,15.3943,18.001,34.535,44.6178,29.1211
7/31/2017,19.0888,25.9356,29.1255,31.4751,18.1068,15.3933,17.9584,34.4508,44.5242,28.8791
7/28/2017,19.0856,25.9316,29.1215,31.4711,18.1048,15.3905,17.959,34.4758,44.6047,28.8016
7/27/2017,19.0898,25.9457,29.1502,31.5086,18.13,15.3895,17.9345,34.5206,44.6969,28.8719
7/26/2017,19.0969,25.9642,29.1845,31.5532,18.1595,15.3886,17.9546,34.5506,44.941,28.9203
7/25/2017,19.0868,25.9427,29.1497,31.5109,18.1336,15.3876,17.912,34.5408,45.1402,28.7109
7/24/2017,19.0771,25.9139,29.0931,31.4374,18.0838,15.3867,17.9786,34.4405,44.8554,28.6243
7/21/2017,19.0811,25.927,29.1187,31.4699,18.1046,15.3838,17.9962,34.4762,44.7601,28.7375
7/20/2017,19.0864,25.9446,29.1544,31.5167,18.1364,15.3829,17.9645,34.489,44.8795,28.8879
7/19/2017,19.0784,25.9258,29.1216,31.4754,18.1097,15.3819,17.9576,34.492,44.8897,28.7127
